source,neighbor,rank,distance,source_umap_x,source_umap_y,neighbor_umap_x,neighbor_umap_y
20260112_122304.jpg,20260112_143139.jpg,1,0.039567466930254584,7.014859676361084,9.564330101013184,6.983050346374512,9.587862014770508
20260112_122304.jpg,20260112_124709.jpg,2,0.12517313503240413,7.014859676361084,9.564330101013184,7.0390801429748535,9.687137603759766
20260112_122304.jpg,20260112_125623.jpg,3,0.16764881543362858,7.014859676361084,9.564330101013184,6.903412342071533,9.68957233428955
20260112_122304.jpg,20260112_122532.jpg,4,0.1952197089558684,7.014859676361084,9.564330101013184,6.87577486038208,9.427340507507324
20260112_122304.jpg,20260112_122702.jpg,5,0.20743729521577606,7.014859676361084,9.564330101013184,6.82420539855957,9.646068572998047
20260112_122304.jpg,20260112_122310.jpg,6,0.21655336263568772,7.014859676361084,9.564330101013184,7.079544544219971,9.35766315460205
20260112_122304.jpg,20260112_142137.jpg,7,0.23048164539852223,7.014859676361084,9.564330101013184,6.787622928619385,9.52579116821289
20260112_122304.jpg,20260112_142153(0).jpg,8,0.2305378413892344,7.014859676361084,9.564330101013184,7.120997905731201,9.76898193359375
20260112_122304.jpg,20260112_122936.jpg,9,0.23216508772815037,7.014859676361084,9.564330101013184,6.885475158691406,9.371560096740723
20260112_122304.jpg,20260112_142112.jpg,10,0.2428242754465494,7.014859676361084,9.564330101013184,7.186408996582031,9.736186027526855
20260112_122307.jpg,20260112_125051.jpg,1,0.1397640253910805,3.7591664791107178,7.301863193511963,3.8978941440582275,7.284874439239502
20260112_122307.jpg,20260112_130524.jpg,2,0.27006601511674727,3.7591664791107178,7.301863193511963,4.007976531982422,7.406883239746094
20260112_122307.jpg,20260112_123150.jpg,3,0.27097893216894214,3.7591664791107178,7.301863193511963,3.977834939956665,7.141820430755615
20260112_122307.jpg,20260112_125011.jpg,4,0.3406799439241617,3.7591664791107178,7.301863193511963,4.099839210510254,7.299646377563477
20260112_122307.jpg,20260112_141516.jpg,5,0.5465698371845177,3.7591664791107178,7.301863193511963,4.288397312164307,7.438440322875977
20260112_122307.jpg,20260112_122713.jpg,6,0.5637686299960768,3.7591664791107178,7.301863193511963,4.316381454467773,7.216151237487793
