sample_id,filepath,filename,umap_x,umap_y,latitude,longitude,file_type,size_bytes,site,camera_type
696902a9ece43907fa70ad5b,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124803.jpg,20260112_124803.jpg,8.507051,5.46583,-34.161743,-70.6869841,JPEG,5512787,Lo Castillo,ground
696902a9ece43907fa70ad5c,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124805.jpg,20260112_124805.jpg,6.5900517,6.4519114,-34.161743,-70.6869841,JPEG,5421918,Lo Castillo,ground
696902a9ece43907fa70ad5d,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124806.jpg,20260112_124806.jpg,8.164892,9.507201,-34.161743,-70.6869841,JPEG,5363862,Lo Castillo,ground
696902a9ece43907fa70ad5e,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124807.jpg,20260112_124807.jpg,6.0451026,9.749275,-34.161743,-70.6869841,JPEG,5944649,Lo Castillo,ground
696902a9ece43907fa70ad5f,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124809.jpg,20260112_124809.jpg,8.150191,9.583798,-34.161743,-70.6869841,JPEG,6082699,Lo Castillo,ground
696902a9ece43907fa70ad60,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124812(0).jpg,20260112_124812(0).jpg,7.7903595,9.793154,-34.161743,-70.6869841,JPEG,6018832,Lo Castillo,ground
696902a9ece43907fa70ad61,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124812.jpg,20260112_124812.jpg,5.344313,6.725168,-34.161743,-70.6869841,JPEG,6326011,Lo Castillo,ground
696902a9ece43907fa70ad62,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124829.jpg,20260112_124829.jpg,6.5562778,10.024992,-34.161318099999995,-70.68662,JPEG,6432418,Lo Castillo,ground
696902a9ece43907fa70ad63,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124830.jpg,20260112_124830.jpg,6.142727,10.045671,-34.161318099999995,-70.68662,JPEG,5255292,Lo Castillo,ground
696902a9ece43907fa70ad64,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124834.jpg,20260112_124834.jpg,6.1491013,9.57616,-34.161318099999995,-70.68662,JPEG,6269719,Lo Castillo,ground
696902a9ece43907fa70ad65,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124835.jpg,20260112_124835.jpg,5.938754,9.766503,-34.161318099999995,-70.68662,JPEG,6011015,Lo Castillo,ground
696902a9ece43907fa70ad66,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124836.jpg,20260112_124836.jpg,5.4266133,6.7342877,-34.161318099999995,-70.68662,JPEG,6056100,Lo Castillo,ground
696902a9ece43907fa70ad67,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124859.jpg,20260112_124859.jpg,6.0892615,10.001148,-34.161318099999995,-70.68662,JPEG,4962123,Lo Castillo,ground
696902a9ece43907fa70ad68,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124901.jpg,20260112_124901.jpg,6.1093497,8.865333,-34.161318099999995,-70.68662,JPEG,5753493,Lo Castillo,ground
696902a9ece43907fa70ad69,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124910.jpg,20260112_124910.jpg,7.5405674,8.767848,-34.16111039972222,-70.68656919972223,JPEG,6105945,Lo Castillo,ground
696902a9ece43907fa70ad6a,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124912.jpg,20260112_124912.jpg,6.456472,9.208054,-34.16111039972222,-70.68656919972223,JPEG,4898984,Lo Castillo,ground
696902a9ece43907fa70ad6b,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124938.jpg,20260112_124938.jpg,8.878932,8.914185,-34.16111039972222,-70.68656919972223,JPEG,5888449,Lo Castillo,ground
696902a9ece43907fa70ad6c,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124940.jpg,20260112_124940.jpg,7.462231,10.0780525,-34.16111039972222,-70.68656919972223,JPEG,5434142,Lo Castillo,ground
696902a9ece43907fa70ad6d,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124941.jpg,20260112_124941.jpg,7.964699,3.865765,-34.16111039972222,-70.68656919972223,JPEG,4214409,Lo Castillo,ground
696902a9ece43907fa70ad6e,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124943.jpg,20260112_124943.jpg,4.446252,4.9770327,-34.16111039972222,-70.68656919972223,JPEG,4081901,Lo Castillo,ground
696902a9ece43907fa70ad6f,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124944.jpg,20260112_124944.jpg,6.4486804,9.736826,-34.16111039972222,-70.68656919972223,JPEG,5894844,Lo Castillo,ground
696902a9ece43907fa70ad70,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124948(0).jpg,20260112_124948(0).jpg,8.432009,9.240199,-34.16111039972222,-70.68656919972223,JPEG,4854192,Lo Castillo,ground
696902a9ece43907fa70ad71,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124948.jpg,20260112_124948.jpg,8.029857,9.568248,-34.16111039972222,-70.68656919972223,JPEG,4579776,Lo Castillo,ground
696902a9ece43907fa70ad72,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124950.jpg,20260112_124950.jpg,6.3736377,7.7558856,-34.16111039972222,-70.68656919972223,JPEG,4671423,Lo Castillo,ground
696902a9ece43907fa70ad73,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124951.jpg,20260112_124951.jpg,2.0337927,4.6346636,-34.16111039972222,-70.68656919972223,JPEG,4486257,Lo Castillo,ground
696902a9ece43907fa70ad74,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124952.jpg,20260112_124952.jpg,6.12708,9.999508,-34.16111039972222,-70.68656919972223,JPEG,5868006,Lo Castillo,ground
696902a9ece43907fa70ad75,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124954.jpg,20260112_124954.jpg,6.1541824,10.003885,-34.16111039972222,-70.68656919972223,JPEG,5416728,Lo Castillo,ground
696902a9ece43907fa70ad76,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124959(0).jpg,20260112_124959(0).jpg,7.6681213,8.641907,-34.161515199722224,-70.68696459972223,JPEG,5579408,Lo Castillo,ground
696902a9ece43907fa70ad77,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_124959.jpg,20260112_124959.jpg,6.0765786,7.131176,-34.161515199722224,-70.68696459972223,JPEG,5498556,Lo Castillo,ground
696902a9ece43907fa70ad78,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125006.jpg,20260112_125006.jpg,7.8889976,9.33971,-34.161515199722224,-70.68696459972223,JPEG,5161522,Lo Castillo,ground
696902a9ece43907fa70ad79,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125010.jpg,20260112_125010.jpg,2.5808096,4.9518623,-34.161515199722224,-70.68696459972223,JPEG,4536904,Lo Castillo,ground
696902a9ece43907fa70ad7a,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125011.jpg,20260112_125011.jpg,4.099839,7.2996464,-34.161515199722224,-70.68696459972223,JPEG,5409425,Lo Castillo,ground
696902a9ece43907fa70ad7b,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125012.jpg,20260112_125012.jpg,7.7135854,9.941064,-34.161515199722224,-70.68696459972223,JPEG,5926297,Lo Castillo,ground
696902a9ece43907fa70ad7c,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125014.jpg,20260112_125014.jpg,7.2100954,10.051849,-34.161515199722224,-70.68696459972223,JPEG,4924779,Lo Castillo,ground
696902a9ece43907fa70ad7d,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125015.jpg,20260112_125015.jpg,6.0213156,9.607735,-34.161515199722224,-70.68696459972223,JPEG,4618938,Lo Castillo,ground
696902a9ece43907fa70ad7e,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125023.jpg,20260112_125023.jpg,5.401765,8.503263,-34.161515199722224,-70.68696459972223,JPEG,4096687,Lo Castillo,ground
696902a9ece43907fa70ad7f,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125037.jpg,20260112_125037.jpg,4.7283545,8.249475,-34.161515199722224,-70.68696459972223,JPEG,5427066,Lo Castillo,ground
696902a9ece43907fa70ad80,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125039.jpg,20260112_125039.jpg,5.3194065,6.6513376,-34.161515199722224,-70.68696459972223,JPEG,4550038,Lo Castillo,ground
696902a9ece43907fa70ad81,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125040.jpg,20260112_125040.jpg,7.57029,8.7739,-34.161515199722224,-70.68696459972223,JPEG,4160607,Lo Castillo,ground
696902a9ece43907fa70ad82,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125042(0).jpg,20260112_125042(0).jpg,5.2682567,9.348944,-34.161515199722224,-70.68696459972223,JPEG,5428230,Lo Castillo,ground
696902a9ece43907fa70ad83,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125042.jpg,20260112_125042.jpg,5.375479,9.258088,-34.161515199722224,-70.68696459972223,JPEG,4793315,Lo Castillo,ground
696902a9ece43907fa70ad84,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125044.jpg,20260112_125044.jpg,5.3735027,9.112337,-34.161515199722224,-70.68696459972223,JPEG,5098290,Lo Castillo,ground
696902a9ece43907fa70ad85,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125045.jpg,20260112_125045.jpg,8.253852,9.43149,-34.161515199722224,-70.68696459972223,JPEG,4512776,Lo Castillo,ground
696902a9ece43907fa70ad86,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125046.jpg,20260112_125046.jpg,7.4674377,10.054092,-34.161515199722224,-70.68696459972223,JPEG,5284950,Lo Castillo,ground
696902a9ece43907fa70ad87,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125047.jpg,20260112_125047.jpg,2.9230285,5.04899,-34.161515199722224,-70.68696459972223,JPEG,4761274,Lo Castillo,ground
696902a9ece43907fa70ad88,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125048.jpg,20260112_125048.jpg,9.408177,7.045225,-34.161515199722224,-70.68696459972223,JPEG,5367066,Lo Castillo,ground
696902a9ece43907fa70ad89,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125049.jpg,20260112_125049.jpg,7.936261,8.806881,-34.161515199722224,-70.68696459972223,JPEG,4516310,Lo Castillo,ground
696902a9ece43907fa70ad8a,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125051.jpg,20260112_125051.jpg,3.8978941,7.2848744,-34.161515199722224,-70.68696459972223,JPEG,5332143,Lo Castillo,ground
696902a9ece43907fa70ad8b,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125114.jpg,20260112_125114.jpg,4.7234273,5.1536937,-34.16190579972222,-70.68734129972222,JPEG,3941066,Lo Castillo,ground
696902a9ece43907fa70ad8c,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125115.jpg,20260112_125115.jpg,4.0158086,6.4280486,-34.16190579972222,-70.68734129972222,JPEG,4905068,Lo Castillo,ground
696902a9ece43907fa70ad8d,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125117.jpg,20260112_125117.jpg,8.541838,3.597589,-34.16190579972222,-70.68734129972222,JPEG,4366089,Lo Castillo,ground
696902a9ece43907fa70ad8e,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125118.jpg,20260112_125118.jpg,8.745179,5.3633757,-34.16190579972222,-70.68734129972222,JPEG,5239999,Lo Castillo,ground
696902a9ece43907fa70ad8f,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125121(0).jpg,20260112_125121(0).jpg,7.4318237,9.195539,-34.16190579972222,-70.68734129972222,JPEG,5632559,Lo Castillo,ground
696902a9ece43907fa70ad90,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125121.jpg,20260112_125121.jpg,7.518488,9.174195,-34.16190579972222,-70.68734129972222,JPEG,5545045,Lo Castillo,ground
696902a9ece43907fa70ad91,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125122.jpg,20260112_125122.jpg,8.137791,9.36754,-34.16190579972222,-70.68734129972222,JPEG,5506829,Lo Castillo,ground
696902a9ece43907fa70ad92,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125123.jpg,20260112_125123.jpg,6.403855,9.492167,-34.16190579972222,-70.68734129972222,JPEG,5216476,Lo Castillo,ground
696902a9ece43907fa70ad93,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125124.jpg,20260112_125124.jpg,6.058356,9.66078,-34.16190579972222,-70.68734129972222,JPEG,5497016,Lo Castillo,ground
696902a9ece43907fa70ad94,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125126.jpg,20260112_125126.jpg,7.5289865,9.93543,-34.16190579972222,-70.68734129972222,JPEG,5514164,Lo Castillo,ground
696902a9ece43907fa70ad95,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125127(0).jpg,20260112_125127(0).jpg,6.342438,5.3693533,-34.16190579972222,-70.68734129972222,JPEG,4675821,Lo Castillo,ground
696902a9ece43907fa70ad96,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125127.jpg,20260112_125127.jpg,8.147291,5.872867,-34.16190579972222,-70.68734129972222,JPEG,4734650,Lo Castillo,ground
696902a9ece43907fa70ad97,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125128.jpg,20260112_125128.jpg,4.672015,5.285091,-34.16190579972222,-70.68734129972222,JPEG,4288436,Lo Castillo,ground
696902a9ece43907fa70ad98,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125129.jpg,20260112_125129.jpg,7.853635,9.252516,-34.16190579972222,-70.68734129972222,JPEG,5428084,Lo Castillo,ground
696902a9ece43907fa70ad99,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125130.jpg,20260112_125130.jpg,5.097682,9.1296425,-34.16190579972222,-70.68734129972222,JPEG,5462796,Lo Castillo,ground
696902a9ece43907fa70ad9a,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125131.jpg,20260112_125131.jpg,5.7107167,6.0897,-34.16190579972222,-70.68734129972222,JPEG,4642844,Lo Castillo,ground
696902a9ece43907fa70ad9b,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125132.jpg,20260112_125132.jpg,4.328081,5.3495607,-34.16190579972222,-70.68734129972222,JPEG,4867386,Lo Castillo,ground
696902a9ece43907fa70ad9c,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125133(0).jpg,20260112_125133(0).jpg,2.8299816,5.8106875,-34.16190579972222,-70.68734129972222,JPEG,5312979,Lo Castillo,ground
696902a9ece43907fa70ad9d,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125133.jpg,20260112_125133.jpg,8.861394,8.953554,-34.16190579972222,-70.68734129972222,JPEG,5256727,Lo Castillo,ground
696902a9ece43907fa70ad9e,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125135.jpg,20260112_125135.jpg,3.368207,4.8372016,-34.16190579972222,-70.68734129972222,JPEG,4518158,Lo Castillo,ground
696902a9ece43907fa70ad9f,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125136.jpg,20260112_125136.jpg,5.2363024,5.5871286,-34.16190579972222,-70.68734129972222,JPEG,4830146,Lo Castillo,ground
696902a9ece43907fa70ada0,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125137.jpg,20260112_125137.jpg,7.72658,9.953147,-34.16190579972222,-70.68734129972222,JPEG,5292497,Lo Castillo,ground
696902a9ece43907fa70ada1,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125138(0).jpg,20260112_125138(0).jpg,6.4518924,9.879182,-34.16190579972222,-70.68734129972222,JPEG,5109942,Lo Castillo,ground
696902a9ece43907fa70ada2,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125138.jpg,20260112_125138.jpg,5.6190925,9.274161,-34.16190579972222,-70.68734129972222,JPEG,5452963,Lo Castillo,ground
696902a9ece43907fa70ada3,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125140.jpg,20260112_125140.jpg,6.8155346,9.21751,-34.16190579972222,-70.68734129972222,JPEG,5399180,Lo Castillo,ground
696902a9ece43907fa70ada4,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125141.jpg,20260112_125141.jpg,2.2422328,6.725324,-34.16190579972222,-70.68734129972222,JPEG,5092347,Lo Castillo,ground
696902a9ece43907fa70ada5,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125143.jpg,20260112_125143.jpg,8.410837,9.094447,-34.16190579972222,-70.68734129972222,JPEG,5102594,Lo Castillo,ground
696902a9ece43907fa70ada6,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125145.jpg,20260112_125145.jpg,7.7543335,9.403199,-34.16190579972222,-70.68734129972222,JPEG,5746914,Lo Castillo,ground
696902a9ece43907fa70ada7,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125150.jpg,20260112_125150.jpg,6.7200255,4.357241,-34.16190579972222,-70.68734129972222,JPEG,4697735,Lo Castillo,ground
696902a9ece43907fa70ada8,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125151.jpg,20260112_125151.jpg,7.7857914,4.2850504,-34.16190579972222,-70.68734129972222,JPEG,4832296,Lo Castillo,ground
696902a9ece43907fa70ada9,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125154.jpg,20260112_125154.jpg,6.33151,9.625288,-34.162212499999995,-70.687633,JPEG,5439320,Lo Castillo,ground
696902a9ece43907fa70adaa,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125155.jpg,20260112_125155.jpg,5.8355465,5.20526,-34.16222139972222,-70.68764269972223,JPEG,3919041,Lo Castillo,ground
696902a9ece43907fa70adab,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125158.jpg,20260112_125158.jpg,6.2704124,9.498967,-34.16222139972222,-70.68764269972223,JPEG,4950094,Lo Castillo,ground
696902a9ece43907fa70adac,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125159.jpg,20260112_125159.jpg,4.016486,4.793434,-34.16222139972222,-70.68764269972223,JPEG,4533838,Lo Castillo,ground
696902a9ece43907fa70adad,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125201.jpg,20260112_125201.jpg,3.8913217,6.3660655,-34.16222139972222,-70.68764269972223,JPEG,5193093,Lo Castillo,ground
696902a9ece43907fa70adae,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125205.jpg,20260112_125205.jpg,5.4636083,6.504481,-34.16222139972222,-70.68764269972223,JPEG,6015605,Lo Castillo,ground
696902a9ece43907fa70adaf,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125207.jpg,20260112_125207.jpg,7.9138803,8.920386,-34.16222139972222,-70.68764269972223,JPEG,5131221,Lo Castillo,ground
696902a9ece43907fa70adb0,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125208.jpg,20260112_125208.jpg,4.9362254,8.700069,-34.16222139972222,-70.68764269972223,JPEG,5473811,Lo Castillo,ground
696902a9ece43907fa70adb1,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125210.jpg,20260112_125210.jpg,8.96246,4.8692293,-34.16222139972222,-70.68764269972223,JPEG,5552654,Lo Castillo,ground
696902a9ece43907fa70adb2,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125211.jpg,20260112_125211.jpg,7.576037,9.96591,-34.16222139972222,-70.68764269972223,JPEG,5540450,Lo Castillo,ground
696902a9ece43907fa70adb3,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125214(0).jpg,20260112_125214(0).jpg,8.3675585,9.410814,-34.16222139972222,-70.68764269972223,JPEG,5728240,Lo Castillo,ground
696902a9ece43907fa70adb4,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125214.jpg,20260112_125214.jpg,5.8403845,9.515254,-34.16222139972222,-70.68764269972223,JPEG,3910082,Lo Castillo,ground
696902a9ece43907fa70adb5,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125408.jpg,20260112_125408.jpg,7.5618424,9.944863,-34.1624319,-70.68783609972223,JPEG,5428734,Lo Castillo,ground
696902a9ece43907fa70adb6,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125410.jpg,20260112_125410.jpg,8.464084,3.677973,-34.1624319,-70.68783609972223,JPEG,3963571,Lo Castillo,ground
696902a9ece43907fa70adb7,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125415.jpg,20260112_125415.jpg,2.1721864,5.657162,-34.1624319,-70.68783609972223,JPEG,5498843,Lo Castillo,ground
696902a9ece43907fa70adb8,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125417.jpg,20260112_125417.jpg,8.897642,7.6043386,-34.1624319,-70.68783609972223,JPEG,5636692,Lo Castillo,ground
696902a9ece43907fa70adb9,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125418.jpg,20260112_125418.jpg,2.1566622,4.5366273,-34.1624319,-70.68783609972223,JPEG,5307429,Lo Castillo,ground
696902a9ece43907fa70adba,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_125420.jpg,20260112_125420.jpg,6.9948344,9.856503,-34.1624319,-70.68783609972223,JPEG,5169480,Lo Castillo,ground
