sample_id,filepath,filename,umap_x,umap_y,tags,width,height,size_bytes,latitude,longitude,site,camera_type
6967ec754644523b2e554816,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085045.jpg,20260107_085045.jpg,9.159147,3.4905353,,3024,4032,6627022,-34.4736039,-70.9375583,La Capilla,ground
6967ec754644523b2e554817,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085048.jpg,20260107_085048.jpg,8.7987795,2.9756417,,3024,4032,6550475,-34.4736039,-70.9375583,La Capilla,ground
6967ec754644523b2e554818,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085052.jpg,20260107_085052.jpg,5.5282717,6.4490075,,3024,4032,6694810,-34.4736039,-70.9375583,La Capilla,ground
6967ec754644523b2e554819,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085056.jpg,20260107_085056.jpg,6.1867127,4.550383,,3024,4032,5929713,-34.4736039,-70.9375583,La Capilla,ground
6967ec754644523b2e55481a,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085059.jpg,20260107_085059.jpg,9.005383,2.7389665,,3024,4032,6203748,-34.4736039,-70.9375583,La Capilla,ground
6967ec754644523b2e55481b,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085103.jpg,20260107_085103.jpg,6.8326306,2.6547098,,3024,4032,6617857,-34.4736039,-70.9375583,La Capilla,ground
6967ec754644523b2e55481c,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085105.jpg,20260107_085105.jpg,7.9567432,2.8157098,,3024,4032,6653312,-34.4736039,-70.9375583,La Capilla,ground
6967ec754644523b2e55481d,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085109.jpg,20260107_085109.jpg,7.420297,6.622681,,3024,4032,6594612,-34.4736039,-70.9375583,La Capilla,ground
6967ec754644523b2e55481e,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085112.jpg,20260107_085112.jpg,6.9937463,5.911594,,3024,4032,6911606,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e55481f,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085118.jpg,20260107_085118.jpg,7.727277,2.5645576,,3024,4032,6376314,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e554820,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085121.jpg,20260107_085121.jpg,7.2961745,3.2596545,,3024,4032,6696661,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e554821,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085126.jpg,20260107_085126.jpg,7.071035,5.591686,,3024,4032,6040881,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e554822,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085133.jpg,20260107_085133.jpg,7.1477847,6.719618,,3024,4032,5845422,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e554823,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085136.jpg,20260107_085136.jpg,6.1193867,7.8979263,,3024,4032,6293335,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e554824,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085141.jpg,20260107_085141.jpg,7.4961553,7.461902,,3024,4032,6829650,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e554825,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085145.jpg,20260107_085145.jpg,7.662296,2.957175,,3024,4032,6747641,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e554826,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085149.jpg,20260107_085149.jpg,5.3843346,6.7705035,,3024,4032,6013854,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e554827,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085153.jpg,20260107_085153.jpg,9.456477,4.605086,,3024,4032,6331216,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e554828,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085156.jpg,20260107_085156.jpg,8.112932,4.383095,,3024,4032,6315127,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e554829,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085158.jpg,20260107_085158.jpg,7.0821123,3.4426875,,3024,4032,6628604,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e55482a,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085204.jpg,20260107_085204.jpg,6.7197437,6.752398,,4032,3024,6160193,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e55482b,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085206.jpg,20260107_085206.jpg,6.0122538,7.664297,,4032,3024,6587167,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e55482c,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085209.jpg,20260107_085209.jpg,7.1777706,5.2835865,,4032,3024,6339594,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e55482d,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085211.jpg,20260107_085211.jpg,9.138208,6.8899517,,4032,3024,6369359,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e55482e,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085214.jpg,20260107_085214.jpg,8.176039,7.4340124,,4032,3024,6437485,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e55482f,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085216.jpg,20260107_085216.jpg,6.9830737,3.2677608,,4032,3024,6533853,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e554830,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085222.jpg,20260107_085222.jpg,5.602854,6.844235,,4032,3024,6546015,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e554831,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085226.jpg,20260107_085226.jpg,6.0168796,7.76777,,4032,3024,6224735,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e554832,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085231.jpg,20260107_085231.jpg,6.3701715,5.627908,,4032,3024,6467853,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e554833,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085234.jpg,20260107_085234.jpg,6.222422,4.1551147,,4032,3024,6606414,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e554834,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085238.jpg,20260107_085238.jpg,7.8907957,4.348361,,4032,3024,5929917,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e554835,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085242.jpg,20260107_085242.jpg,7.119375,2.5686946,,4032,3024,6843730,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e554836,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085248.jpg,20260107_085248.jpg,5.809716,6.7093844,,4032,3024,6458030,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e554837,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085300.jpg,20260107_085300.jpg,8.4659195,3.1857743,,4032,3024,6436875,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e554838,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085305.jpg,20260107_085305.jpg,7.8074646,2.9011943,,4032,3024,6655436,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e554839,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085308.jpg,20260107_085308.jpg,7.94007,7.2370095,,4032,3024,6388140,-34.473604,-70.9375583,La Capilla,ground
6967ec754644523b2e55483a,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085312.jpg,20260107_085312.jpg,5.8618164,5.459327,,4032,3024,6631359,-34.4737391,-70.9367971,La Capilla,ground
6967ec754644523b2e55483b,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085315.jpg,20260107_085315.jpg,6.727414,2.602594,,4032,3024,6419260,-34.4737391,-70.9367971,La Capilla,ground
6967ec754644523b2e55483c,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085326.jpg,20260107_085326.jpg,5.925769,5.840218,,3024,4032,6220400,-34.4737462,-70.9366968,La Capilla,ground
